508;06-01-2020;USD;;;01-01-1900;0;USD;0;2,93;1,11939;0;2,62;2,93;0;;0;;0
508;06-01-2020;EUR;;;01-01-1900;0;EUR;0;2132,81;1;0;2132,81;2132,81;0;;1234;;0
510;06-01-2020;AEX;;PUT;19-06-2020;520;EUR;4,43;4;1;100;1772;1772;2880;Indexopties;103242;AEX P JUN 2020 520.00;0
510;06-01-2020;AEX;;PUT;18-09-2020;520;EUR;8,15;4;1;100;3260;3260;4560;Indexopties;103242;AEX P SEP 2020 520.00;0
510;06-01-2020;EMIM NA;IE00BKM4GZ66;;01-01-1900;0;EUR;26,965;6758;1;1;182229,47;182229,47;165397,19;Aandelen Nederland;163902;iShares Core MSCI Emerging Markets IMI;0
510;06-01-2020;EUEA;IE0008471009;;01-01-1900;0;EUR;38,04;4672;1;1;177722,88;177722,88;169032,96;Aandelen Nederland;44501;iShares EURO STOXX 50 UCITS ETF (NL);0
510;06-01-2020;ISSP;IE0031442068;;01-01-1900;0;EUR;28,792;6050;1;1;174191,6;174191,6;135594,21;Aandelen Nederland;44532;iShares S&P 500 UCITS ETF (NL) (IUSA NA);0
510;06-01-2020;USD;;;01-01-1900;0;USD;0;5,49;1,11939;0;4,9;5,49;0;;0;;0
510;06-01-2020;EUR;;;01-01-1900;0;EUR;0;1304,49;1;0;1304,49;1304,49;0;;1234;;0
511;06-01-2020;AEX;;PUT;19-06-2020;480;EUR;2,02;2;1;100;404;404;1470;Indexopties;103242;AEX P JUN 2020 480.00;0
511;06-01-2020;AEX;;PUT;18-09-2020;500;EUR;5,81;3;1;100;1743;1743;2760;Indexopties;103242;AEX P SEP 2020 500.00;0
511;06-01-2020;TDT;NL0009272749;;01-01-1900;0;EUR;60,69;2270;1;1;137766,3;137766,3;129182,09;Aandelen Nederland;927274;VanEck Vectors AEX UCITS ETF;0
511;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;1481;1;1;48338,36;48338,36;43176,64;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
511;06-01-2020;VFEM NA;IE00B3VVMM84;;01-01-1900;0;EUR;54,85;904;1;1;49584,4;49584,4;41681,48;Aandelen Nederland;158126;Vanguard FTSE Emerging Markets UCITS ETF;0
511;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;912;1;1;50047,82;50047,82;33707,03;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
511;06-01-2020;USD;;;01-01-1900;0;USD;0;1,07;1,11939;0;0,96;1,07;0;;0;;0
511;06-01-2020;EUR;;;01-01-1900;0;EUR;0;1042,57;1;0;1042,57;1042,57;0;;1234;;0
513;06-01-2020;AEX;;PUT;19-06-2020;480;EUR;2,02;3;1;100;606;606;2310;Indexopties;103242;AEX P JUN 2020 480.00;0
513;06-01-2020;AEX;;PUT;18-09-2020;540;EUR;11,54;4;1;100;4616;4616;5560;Indexopties;103242;AEX P SEP 2020 540.00;0
513;06-01-2020;MOO;NL0000370179;;01-01-1900;0;EUR;0,01;80;1;1;0,8;0,8;0,8;Aandelen Fondsen Geblokkeerd;37017;Van der Moolen Holding NV -delist-;0
513;06-01-2020;TDT;NL0009272749;;01-01-1900;0;EUR;60,69;3380;1;1;205132,2;205132,2;184074,8;Aandelen Nederland;927274;VanEck Vectors AEX UCITS ETF;0
513;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;2115;1;1;69031,49;69031,49;61811,56;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
513;06-01-2020;VFEM NA;IE00B3VVMM84;;01-01-1900;0;EUR;54,85;1359;1;1;74541,15;74541,15;63493,51;Aandelen Nederland;158126;Vanguard FTSE Emerging Markets UCITS ETF;0
513;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;1540;1;1;84510,58;84510,58;55323,73;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
513;06-01-2020;USD;;;01-01-1900;0;USD;0;3,16;1,11939;0;2,82;3,16;0;;0;;0
513;06-01-2020;EUR;;;01-01-1900;0;EUR;0;1695,07;1;0;1695,07;1695,07;0;;1234;;0
514;06-01-2020;AEX;;PUT;19-06-2020;480;EUR;2,02;1;1;100;202;202;710;Indexopties;103242;AEX P JUN 2020 480.00;0
514;06-01-2020;AEX;;PUT;18-09-2020;520;EUR;8,15;2;1;100;1630;1630;2020;Indexopties;103242;AEX P SEP 2020 520.00;0
514;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;1837;1;1;59957,84;59957,84;51945,39;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
514;06-01-2020;VFEM NA;IE00B3VVMM84;;01-01-1900;0;EUR;54,85;1072;1;1;58799,2;58799,2;50065,21;Aandelen Nederland;158126;Vanguard FTSE Emerging Markets UCITS ETF;0
514;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;1349;1;1;74029,07;74029,07;49941,98;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
514;06-01-2020;USD;;;01-01-1900;0;USD;0;3,28;1,11939;0;2,93;3,28;0;;0;;0
514;06-01-2020;EUR;;;01-01-1900;0;EUR;0;913,44;1;0;913,44;913,44;0;;1234;;0
515;06-01-2020;EMBE LN;IE00B9M6RS56;;01-01-1900;0;EUR;94,825;596;1;1;56515,7;56515,7;59445,28;Aandelen Engeland;158582;iShares JPM $ Em Mkt Bd EUR Hdg UCITS;0
515;06-01-2020;EMCR IM;IE00B6TLBW47;;01-01-1900;0;EUR;92,22;618;1;1;56991,96;56991,96;58642,2;Aandelen Italie;168443;iShares JP Morgan USD EM Corp Bond;0
515;06-01-2020;EUNW GY;IE00B66F4759;;01-01-1900;0;EUR;105,645;537;1;1;56731,37;56731,37;58183,91;Aandelen Duitsland;163962;iShares Euro High Yield Corporate Bond;0
515;06-01-2020;GOVS FP;IE00B6YX5F63;;01-01-1900;0;EUR;52,456;1065;1;1;55865,64;55865,64;56257,95;Aandelen Frankrijk;164962;SPDR Barclays 1-3 Year Euro Gov Bd;0
515;06-01-2020;IE15;IE00B4L60045;;01-01-1900;0;EUR;111,695;503;1;1;56182,59;56182,59;54463,09;Aandelen Engeland;134188;iShares Euro Corporate Bd 1-5yr;0
515;06-01-2020;IEAN;IE00B3F81R35;;01-01-1900;0;EUR;134,65;410;1;1;55206,5;55206,5;50997,88;Aandelen Nederland;130240;iShares CORE EURO CORP BOND UCITS (NL);0
515;06-01-2020;PHPM;JE00B1VS3W29;;01-01-1900;0;EUR;113,7;520;1;1;59124;59124;38960,41;Aandelen Nederland;81784;Wisdomtree Physical PM Basket;0
515;06-01-2020;TAT NA;NL0010273801;;01-01-1900;0;EUR;21,502;2602;1;1;55948,2;55948,2;63428,96;Aandelen Nederland;155704;VanEck iBoxx EUR Sov Capped AAA-AA 1-5;0
515;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;1734;1;1;56596,03;56596,03;47864,29;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
515;06-01-2020;VFEM NA;IE00B3VVMM84;;01-01-1900;0;EUR;54,85;1039;1;1;56989,15;56989,15;41442,51;Aandelen Nederland;158126;Vanguard FTSE Emerging Markets UCITS ETF;0
515;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;1035;1;1;56797,7;56797,7;27259,68;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
515;06-01-2020;USD;;;01-01-1900;0;USD;0;38,64;1,11939;0;34,52;38,64;0;;0;;0
515;06-01-2020;EUR;;;01-01-1900;0;EUR;0;41544,18;1;0;41544,18;41544,18;0;;1234;;0
516;06-01-2020;AEX;;PUT;17-01-2020;570;EUR;0,36;14;1;100;504;504;3010;Indexopties;103242;AEX P JAN 2020 570.00;0
516;06-01-2020;EMIM NA;IE00BKM4GZ66;;01-01-1900;0;EUR;26,965;9900;1;1;266953,5;266953,5;248589;Aandelen Nederland;163902;iShares Core MSCI Emerging Markets IMI;0
516;06-01-2020;GOVS FP;IE00B6YX5F63;;01-01-1900;0;EUR;52,456;1536;1;1;80572,42;80572,42;81091,14;Aandelen Frankrijk;164962;SPDR Barclays 1-3 Year Euro Gov Bd;0
516;06-01-2020;IE15;IE00B4L60045;;01-01-1900;0;EUR;111,695;728;1;1;81313,96;81313,96;79338,7;Aandelen Engeland;134188;iShares Euro Corporate Bd 1-5yr;0
516;06-01-2020;IEAN;IE00B3F81R35;;01-01-1900;0;EUR;134,65;616;1;1;82944,4;82944,4;78014,76;Aandelen Nederland;130240;iShares CORE EURO CORP BOND UCITS (NL);0
516;06-01-2020;ISSP;IE0031442068;;01-01-1900;0;EUR;28,792;10190;1;1;293390,48;293390,48;224433,85;Aandelen Nederland;44532;iShares S&P 500 UCITS ETF (NL) (IUSA NA);0
516;06-01-2020;TAT NA;NL0010273801;;01-01-1900;0;EUR;21,502;3411;1;1;73343,32;73343,32;83150,77;Aandelen Nederland;155704;VanEck iBoxx EUR Sov Capped AAA-AA 1-5;0
516;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;8240;1;1;268945,36;268945,36;220847,84;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
516;06-01-2020;USD;;;01-01-1900;0;USD;0;6,07;1,11939;0;5,42;6,07;0;;0;;0
516;06-01-2020;EUR;;;01-01-1900;0;EUR;0;4612,46;1;0;4612,46;4612,46;0;;1234;;0
517;06-01-2020;AEX;;PUT;19-06-2020;480;EUR;2,02;2;1;100;404;404;1540;Indexopties;103242;AEX P JUN 2020 480.00;0
517;06-01-2020;AEX;;PUT;18-09-2020;540;EUR;11,54;2;1;100;2308;2308;3570;Indexopties;103242;AEX P SEP 2020 540.00;0
517;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;2441;1;1;79671,8;79671,8;71700,35;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
517;06-01-2020;VFEM NA;IE00B3VVMM84;;01-01-1900;0;EUR;54,85;1572;1;1;86224,2;86224,2;72909,58;Aandelen Nederland;158126;Vanguard FTSE Emerging Markets UCITS ETF;0
517;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;1404;1;1;77047,31;77047,31;52882,73;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
517;06-01-2020;USD;;;01-01-1900;0;USD;0;1,63;1,11939;0;1,46;1,63;0;;0;;0
517;06-01-2020;EUR;;;01-01-1900;0;EUR;0;1091,75;1;0;1091,75;1091,75;0;;1234;;0
518;06-01-2020;AEX;;PUT;19-06-2020;480;EUR;2,02;3;1;100;606;606;2310;Indexopties;103242;AEX P JUN 2020 480.00;0
518;06-01-2020;AEX;;PUT;19-06-2020;520;EUR;4,43;4;1;100;1772;1772;3940;Indexopties;103242;AEX P JUN 2020 520.00;0
518;06-01-2020;GOVS FP;IE00B6YX5F63;;01-01-1900;0;EUR;52,456;628;1;1;32942,37;32942,37;33189,3;Aandelen Frankrijk;164962;SPDR Barclays 1-3 Year Euro Gov Bd;0
518;06-01-2020;IEAN;IE00B3F81R35;;01-01-1900;0;EUR;134,65;268;1;1;36086,2;36086,2;33631,5;Aandelen Nederland;130240;iShares CORE EURO CORP BOND UCITS (NL);0
518;06-01-2020;TAT NA;NL0010273801;;01-01-1900;0;EUR;21,502;1460;1;1;31392,92;31392,92;36209,89;Aandelen Nederland;155704;VanEck iBoxx EUR Sov Capped AAA-AA 1-5;0
518;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;3943;1;1;128695,58;128695,58;118359,95;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
518;06-01-2020;VFEM NA;IE00B3VVMM84;;01-01-1900;0;EUR;54,85;2480;1;1;136028;136028;120683,62;Aandelen Nederland;158126;Vanguard FTSE Emerging Markets UCITS ETF;0
518;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;2542;1;1;139497,33;139497,33;101953,02;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
518;06-01-2020;USD;;;01-01-1900;0;USD;0;6,98;1,11939;0;6,24;6,98;0;;0;;0
518;06-01-2020;EUR;;;01-01-1900;0;EUR;0;2262,27;1;0;2262,27;2262,27;0;;1234;;0
522;06-01-2020;EMBE LN;IE00B9M6RS56;;01-01-1900;0;EUR;94,825;166;1;1;15740,95;15740,95;16898,79;Aandelen Engeland;158582;iShares JPM $ Em Mkt Bd EUR Hdg UCITS;0
522;06-01-2020;EMCR IM;IE00B6TLBW47;;01-01-1900;0;EUR;92,22;173;1;1;15954,06;15954,06;16520,78;Aandelen Italie;168443;iShares JP Morgan USD EM Corp Bond;0
522;06-01-2020;EUNW GY;IE00B66F4759;;01-01-1900;0;EUR;105,645;155;1;1;16374,98;16374,98;16713,87;Aandelen Duitsland;163962;iShares Euro High Yield Corporate Bond;0
522;06-01-2020;GOVS FP;IE00B6YX5F63;;01-01-1900;0;EUR;52,456;478;1;1;25073,97;25073,97;25222,92;Aandelen Frankrijk;164962;SPDR Barclays 1-3 Year Euro Gov Bd;0
522;06-01-2020;IE15;IE00B4L60045;;01-01-1900;0;EUR;111,695;227;1;1;25354,77;25354,77;24988,26;Aandelen Engeland;134188;iShares Euro Corporate Bd 1-5yr;0
522;06-01-2020;IEAN;IE00B3F81R35;;01-01-1900;0;EUR;134,65;194;1;1;26122,1;26122,1;25010,48;Aandelen Nederland;130240;iShares CORE EURO CORP BOND UCITS (NL);0
522;06-01-2020;TAT NA;NL0010273801;;01-01-1900;0;EUR;21,502;1070;1;1;23007,14;23007,14;26037,05;Aandelen Nederland;155704;VanEck iBoxx EUR Sov Capped AAA-AA 1-5;0
522;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;568;1;1;18538,95;18538,95;16460,37;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
522;06-01-2020;VFEM NA;IE00B3VVMM84;;01-01-1900;0;EUR;54,85;333;1;1;18265,05;18265,05;16005,92;Aandelen Nederland;158126;Vanguard FTSE Emerging Markets UCITS ETF;0
522;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;392;1;1;21511,78;21511,78;13880,98;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
522;06-01-2020;USD;;;01-01-1900;0;USD;0;8,96;1,11939;0;8;8,96;0;;0;;0
522;06-01-2020;EUR;;;01-01-1900;0;EUR;0;7892,84;1;0;7892,84;7892,84;0;;1234;;0
524;06-01-2020;AEX;;PUT;19-06-2020;450;EUR;1,16;1;1;100;116;116;585;Indexopties;103242;AEX P JUN 2020 450.00;0
524;06-01-2020;AEX;;PUT;18-09-2020;520;EUR;8,15;1;1;100;815;815;775;Indexopties;103242;AEX P SEP 2020 520.00;0
524;06-01-2020;TDT;NL0009272749;;01-01-1900;0;EUR;60,69;690;1;1;41876,1;41876,1;38626,2;Aandelen Nederland;927274;VanEck Vectors AEX UCITS ETF;0
524;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;436;1;1;14230,6;14230,6;12122,67;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
524;06-01-2020;VFEM NA;IE00B3VVMM84;;01-01-1900;0;EUR;54,85;270;1;1;14809,5;14809,5;11171,69;Aandelen Nederland;158126;Vanguard FTSE Emerging Markets UCITS ETF;0
524;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;250;1;1;13719,25;13719,25;8202,91;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
524;06-01-2020;USD;;;01-01-1900;0;USD;0;0,8;1,11939;0;0,71;0,8;0;;0;;0
524;06-01-2020;EUR;;;01-01-1900;0;EUR;0;1266,88;1;0;1266,88;1266,88;0;;1234;;0
526;06-01-2020;EMCR IM;IE00B6TLBW47;;01-01-1900;0;EUR;92,22;43;1;1;3965,46;3965,46;4086,71;Aandelen Italie;168443;iShares JP Morgan USD EM Corp Bond;0
526;06-01-2020;IEAN;IE00B3F81R35;;01-01-1900;0;EUR;134,65;11;1;1;1481,15;1481,15;1356,52;Aandelen Nederland;130240;iShares CORE EURO CORP BOND UCITS (NL);0
526;06-01-2020;IEMM;IE00B0M63177;;01-01-1900;0;EUR;38,29;121;1;1;4633,09;4633,09;3791,42;Aandelen Nederland;44488;iShares MSCI Emerging Markets (NL);0
526;06-01-2020;TAT NA;NL0010273801;;01-01-1900;0;EUR;21,502;56;1;1;1204,11;1204,11;1403,36;Aandelen Nederland;155704;VanEck iBoxx EUR Sov Capped AAA-AA 1-5;0
526;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;140;1;1;4569,46;4569,46;3784,2;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
526;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;103;1;1;5652,33;5652,33;3780,51;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
526;06-01-2020;USD;;;01-01-1900;0;USD;0;2,27;1,11939;0;2,03;2,27;0;;0;;0
526;06-01-2020;EUR;;;01-01-1900;0;EUR;0;1336,91;1;0;1336,91;1336,91;0;;1234;;0
527;06-01-2020;AEX;;PUT;19-06-2020;480;EUR;2,02;1;1;100;202;202;875;Indexopties;103242;AEX P JUN 2020 480.00;0
527;06-01-2020;AEX;;PUT;18-09-2020;520;EUR;8,15;1;1;100;815;815;775;Indexopties;103242;AEX P SEP 2020 520.00;0
527;06-01-2020;EMIM NA;IE00BKM4GZ66;;01-01-1900;0;EUR;26,965;1375;1;1;37076,88;37076,88;36547,5;Aandelen Nederland;163902;iShares Core MSCI Emerging Markets IMI;0
527;06-01-2020;EUEA;IE0008471009;;01-01-1900;0;EUR;38,04;988;1;1;37583,52;37583,52;36560,94;Aandelen Nederland;44501;iShares EURO STOXX 50 UCITS ETF (NL);0
527;06-01-2020;ISSP;IE0031442068;;01-01-1900;0;EUR;28,792;1588;1;1;45721,7;45721,7;36617,8;Aandelen Nederland;44532;iShares S&P 500 UCITS ETF (NL) (IUSA NA);0
527;06-01-2020;USD;;;01-01-1900;0;USD;0;1,36;1,11939;0;1,21;1,36;0;;0;;0
527;06-01-2020;EUR;;;01-01-1900;0;EUR;0;333,22;1;0;333,22;333,22;0;;1234;;0
528;06-01-2020;AEX;;PUT;19-06-2020;520;EUR;4,43;3;1;100;1329;1329;1305;Indexopties;103242;AEX P JUN 2020 520.00;0
528;06-01-2020;AEX;;PUT;18-09-2020;520;EUR;8,15;2;1;100;1630;1630;1600;Indexopties;103242;AEX P SEP 2020 520.00;0
528;06-01-2020;CBSE NA;LU1484799769;;01-01-1900;0;EUR;14,679;2040;1;1;29945,16;29945,16;28315,2;Aandelen Nederland;169337;UBS Barclays MSCI Eur Area Liq Corp Sust;0
528;06-01-2020;GOVS FP;IE00B6YX5F63;;01-01-1900;0;EUR;52,456;567;1;1;29742,55;29742,55;29910,41;Aandelen Frankrijk;164962;SPDR Barclays 1-3 Year Euro Gov Bd;0
528;06-01-2020;IESE;IE00B52VJ196;;01-01-1900;0;EUR;49,08;1853;1;1;90945,24;90945,24;76243,54;Aandelen Nederland;150023;iShares MSCI Europe SRI UCITS ETF;0
528;06-01-2020;QDVL GY;IE00BYZTVV78;;01-01-1900;0;EUR;5,009;5970;1;1;29903,73;29903,73;29993,28;Aandelen Duitsland;167656;iShares EUR Corp Bond 0-3yr ESG UCITS;0
